dyn_window_months,dyn_quantile,pe_window_years,band,base_position,trend_sensitivity,cheap_threshold,expensive_threshold,max_weight,period_years,start_date,end_date,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,benchmark_return,benchmark_ann_return,benchmark_volatility,benchmark_sharpe,benchmark_max_dd,excess_return,num_trades,avg_position
36,0.1,10,0.03,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.43832637070252733,0.01849569770309567,0.10643474790831899,-0.014133563769983365,-0.30566028499170483,0.06051063422779186,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05902934277435801,114,0.31959257564815857
48,0.1,12,0.03,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.4389112519889269,0.018516575753238174,0.10491752167895728,-0.014138956229837718,-0.3145447551401155,0.058867857278338265,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059008464724215504,121,0.3219092296027231
72,0.2,10,0.1,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.4389784165825519,0.01851897275938863,0.10472008686454028,-0.01414272356866109,-0.3516625374619762,0.05266120438373681,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05900606771806505,72,0.3275445356558435
48,0.3,12,0.05,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.44320261973632236,0.018669515338674225,0.0939787724544509,-0.014157289210929278,-0.3008153343689429,0.062063044019479756,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05885552513877945,103,0.2935692525431764
36,0.2,7,0.08,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.4436762527302247,0.018686368624134753,0.09273558337534922,-0.014165343313238212,-0.2976677285928594,0.06277593043918235,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.058838671853318925,78,0.2634421636310306
72,0.15,12,0.0,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.4390960458700217,0.01852317052072916,0.10422314284131037,-0.014169880498801055,-0.30535512798246156,0.06066107565677777,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05900186995672452,239,0.31366836712112767
36,0.2,10,0.0,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.4413318436972977,0.018602896122210888,0.09846750494067003,-0.014188476478924843,-0.2854087132292864,0.06517984651458779,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05892214435524279,239,0.2813882397459371
36,0.2,10,0.03,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.44180478007663826,0.0186197453610486,0.09713938943346079,-0.014209010855445577,-0.2889170228308586,0.06444668845957617,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.058905295116405076,111,0.2797323925644634
48,0.25,7,0.08,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.4424327170779112,0.018642108677293434,0.09553204701742497,-0.014213987505772675,-0.3026912016913128,0.06158787758986409,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05888293180016024,80,0.27610473724957063
84,0.15,5,0.05,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.44435095129081037,0.01871036736226217,0.0905177644003576,-0.014247287770318988,-0.28991024303047364,0.06453848324460701,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05881467311519151,94,0.2654349181893007
36,0.3,12,0.1,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.4400163217421089,0.018556000577416354,0.10107699765751817,-0.014286132909056,-0.36183271431383845,0.05128336892534725,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05896903990003732,75,0.31994145730060874
36,0.25,10,0.1,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.4389084752886765,0.018516476654578895,0.10376261126229505,-0.014297282300182278,-0.3516625374619762,0.05265410637202436,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05900856382287478,71,0.32220332242535293
36,0.15,12,0.0,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.44168460662312237,0.0186154644554839,0.09681000663861504,-0.014301574729609053,-0.30017706684913703,0.062014945548254215,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05890957602196978,239,0.28285641310346443
48,0.25,7,0.03,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.4422481075395568,0.018635534962201383,0.09528022731059062,-0.014320547676180384,-0.29408494996462375,0.06336786348449011,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.058889505515252294,115,0.2723127672453538
60,0.1,10,0.03,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.43893772963171873,0.018517520714284474,0.10342399469633613,-0.014333997541559318,-0.3002464548557814,0.061674402527680375,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0590075197631692,117,0.30875185581081094
48,0.25,7,0.1,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.4419002599233075,0.018623146371580024,0.09594610341446631,-0.014350281870981963,-0.3094680156850117,0.06017793577264337,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05890189410587365,70,0.2734374237309707
36,0.25,10,0.1,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.43942773732814944,0.01853500562772381,0.10189765321536608,-0.014377115920224842,-0.34746535038843074,0.05334346462749039,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05899003484972987,73,0.30956165674156966
84,0.15,10,0.0,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.4382158502944711,0.018491751636873444,0.10480221697483207,-0.014391378414148987,-0.29743298692198195,0.062171152662780865,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059033288840580234,239,0.3097897962621237
84,0.15,7,0.05,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.44302077681137586,0.018663043425521053,0.09279460738389549,-0.01440769687130522,-0.2864081431727006,0.0651624050167717,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.058861997051932624,96,0.26674494309936664
36,0.2,10,0.03,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.44014977632768315,0.018560759801768745,0.09986691907164555,-0.014411581048162005,-0.2891993474663702,0.06417981217584558,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05896428067568493,115,0.29116293395860604
48,0.15,10,0.08,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.43831872711265984,0.01849542480247912,0.10405165512138616,-0.014459887214342233,-0.3112666457345664,0.05941987378323584,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059029615674974556,82,0.3074922930205033
36,0.1,7,0.05,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.440506529060394,0.01857348017349758,0.09858577477341292,-0.01446983431211143,-0.2989327458543539,0.06213263829766899,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.058951560303956096,98,0.29053292708683626
72,0.1,10,0.03,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.4357338757840261,0.018403058268539496,0.11026554480917622,-0.014482690256726577,-0.3173250374753154,0.05799434679014594,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05912198220891418,115,0.3338065576757672
60,0.25,12,0.03,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.44023613063179834,0.018563839124398296,0.09904940472542542,-0.014499439745073502,-0.3083371488887854,0.0602063007694675,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05896120135305538,121,0.3201981579435001
48,0.15,10,0.05,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.43809033486628257,0.018487269833054043,0.10408514726599069,-0.014533583385150615,-0.3015118813918537,0.06131522826799467,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059037770644399634,100,0.3092195156794494
48,0.1,5,0.1,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.44137018287919827,0.018604262222460033,0.09601281034582518,-0.014536995350023695,-0.3353379313977106,0.05547914649832854,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.058920778254993644,76,0.2882949343215359
60,0.15,10,0.08,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.4377022420145942,0.018473409775858318,0.10454856248514274,-0.014601733279294241,-0.3112666457345664,0.05934914655652368,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05905163070159536,84,0.3089004805986902
84,0.1,10,0.08,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.4377022420145942,0.018473409775858318,0.10454856248514274,-0.014601733279294241,-0.3112666457345664,0.05934914655652368,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05905163070159536,84,0.3089004805986902
72,0.2,12,0.0,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.4393007971286358,0.018530476571177346,0.10046788456788283,-0.01462679775873798,-0.3259076398052917,0.05685806132758374,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05899456390627633,239,0.31267927547857377
60,0.1,10,0.0,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.4349988388291175,0.018376763775732607,0.11081096956405356,-0.01464869615935534,-0.30733781252804027,0.05979337076870743,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05914827670172107,239,0.3362317144603253
48,0.1,12,0.08,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.43638679722677787,0.018426404522933648,0.10739851189516282,-0.014651929987655875,-0.3245932140708099,0.05676768251511856,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05909863595452003,83,0.33528034863535905
60,0.15,12,0.0,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.436352884460113,0.018425192165652193,0.10747100257737444,-0.0146533278426803,-0.3149434480562664,0.058503176615887026,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059099848311801484,239,0.3296407666363085
84,0.1,12,0.0,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.436352884460113,0.018425192165652193,0.10747100257737444,-0.0146533278426803,-0.3149434480562664,0.058503176615887026,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059099848311801484,239,0.3296407666363085
48,0.2,12,0.08,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.4380062179853037,0.018484266047331444,0.10307037749509171,-0.014705815477785917,-0.3151723391323562,0.05864812279598242,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059040774430122234,80,0.31104987069923684
84,0.15,10,0.05,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.43987499195201574,0.01855096005282264,0.09782088908001195,-0.014813195431009908,-0.29434847514594853,0.06302380212305979,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05897408042463104,96,0.2830988911974673
36,0.15,10,0.03,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.4382580482350611,0.018493258323525774,0.1014719443127188,-0.014848849962219229,-0.3069150200908004,0.06025530558281106,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0590317821539279,117,0.2987603848397921
72,0.2,12,0.05,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.44050195265745784,0.018573317016263857,0.09587264752265037,-0.014881022070440711,-0.3221396712077741,0.057656099748994945,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05895172346118982,102,0.29549387825105994
36,0.15,7,0.1,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.4378540219864582,0.018478830754974807,0.1021757682039178,-0.01488776910381836,-0.33100941186977617,0.05582569586342953,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05904620972247887,72,0.3001872046967231
36,0.1,10,0.1,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.43575038414825995,0.01840364867582478,0.10700301067287678,-0.01491875148312874,-0.3015766914935283,0.06102477145923499,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0591213918016289,70,0.32156316763488546
36,0.1,12,0.1,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.43608789147795646,0.018415717918957242,0.10554565750262318,-0.015010395676424525,-0.31416832208086,0.05861736090062397,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059109322558496435,75,0.3245726268358201
48,0.15,10,0.1,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.4398499987216604,0.018550068620794447,0.09637511544787147,-0.015044665549477969,-0.3144444828138291,0.05899314389235843,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05897497185665923,67,0.2831051499952769
36,0.15,10,0.05,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.43578448563697125,0.01840486826549026,0.10530075783286705,-0.015148340499519745,-0.32051062965798216,0.05742358150533151,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05912017221196342,98,0.3156065875027401
72,0.1,10,0.03,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.43463500881261874,0.01836374374431804,0.10756024833885543,-0.015212462605396144,-0.3116788560513839,0.058918798589566695,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05916129673313564,114,0.32282260506041693
60,0.2,7,0.1,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.4392398132943829,0.018528300614648163,0.0967329130917091,-0.015214050092304884,-0.3107286924614987,0.05962854755340606,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.058996739862805514,71,0.28126308561042496
36,0.15,10,0.08,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.4370268010719247,0.018449279109860717,0.10165896921372232,-0.015254147293970018,-0.32361779508836963,0.057009470399558254,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05907576136759296,75,0.3027684728633519
36,0.1,12,0.08,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.43720268549285324,0.01845556375793267,0.10124072283980104,-0.015255089046639667,-0.301803511050455,0.06115092463204412,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05906947671952101,82,0.3065258135140535
36,0.2,12,0.0,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.43727388013598634,0.018458107455397776,0.10077620184726035,-0.015300165280481257,-0.2939153398723423,0.06280076250329356,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0590669330220559,239,0.30224038307664625
60,0.1,12,0.03,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.4387111322100974,0.018509433140976528,0.09731097811033211,-0.015317561162867501,-0.290724996777737,0.06366646606286569,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05901560733647715,116,0.2892248841735432
36,0.25,12,0.1,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.4363582379841884,0.018425383552135965,0.10244655757271512,-0.015370125509062561,-0.34746535038843074,0.053027973959240166,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05909965692531771,75,0.3247603177179269
60,0.25,10,0.08,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.4379590490717189,0.018482581588169067,0.09869490777193876,-0.015374839959700235,-0.31409995498296384,0.05884299343236622,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05904245888928461,83,0.3076031714903532
84,0.15,10,0.05,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.4370624294673646,0.0184505522317282,0.10047462703367425,-0.01542128409944233,-0.2992546960620114,0.06165501318617533,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059074488245725476,95,0.29639969851009274
36,0.1,7,0.08,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.4366203589098654,0.01843475344880119,0.10143058790020887,-0.015431701458131728,-0.31300667260438364,0.05889572032255459,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05909028702865249,80,0.3040473467547461
48,0.1,12,0.05,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.4338809881991321,0.018336750355502973,0.10777789143105385,-0.015432196922882073,-0.3250303074304687,0.0564155093734624,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059188290121950704,98,0.33433073972863864
72,0.15,10,0.08,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.43730096780112726,0.018459075233099753,0.09980225335571762,-0.015439779314481466,-0.3056988767470954,0.06038319613575467,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059065965244353924,80,0.2911794861429179
60,0.2,5,0.05,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.4423623924257132,0.018639604598467585,0.08796063592098886,-0.015465956871371395,-0.2898067998175947,0.06431734731621,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05888543587898609,100,0.25585838232160374
48,0.3,12,0.08,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.4365270547591149,0.018431418341279482,0.10131214589248849,-0.015482661480540377,-0.31924905956589933,0.057733665265425387,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059093622136174195,83,0.32257320918599847
72,0.2,10,0.05,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.43617221058242595,0.01841873274487993,0.10205846105749165,-0.015493739948021664,-0.33000249962159023,0.05581391888243411,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05910630773257375,102,0.31224930575113824
48,0.25,7,0.08,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.44020486213312227,0.018562724136002684,0.09272582106484531,-0.015500276487087628,-0.2976677285928594,0.06236055290156158,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05896231634145099,79,0.26177460022076626
36,0.2,10,0.0,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.436462157903017,0.01842909851618768,0.10126081144807442,-0.015513419864483933,-0.29192487217051855,0.06312959351206948,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059095941961265996,239,0.29393873804665277
48,0.1,10,0.05,0.5,0.3,0.25,0.8,1.2,20,2006-01-31,2026-01-31,0.4333442825631717,0.018317528471676114,0.10827812281883058,-0.015538425348756494,-0.31325788959795886,0.058474276562308386,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05920751200577756,101,0.32632700449187146
72,0.1,12,0.08,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.4356347017245943,0.018399511258887724,0.10293661639285077,-0.015548293670389525,-0.32361779508836963,0.05685568450852157,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05912552921856595,83,0.3149307411765492
48,0.25,10,0.0,0.5,0.3,0.2,0.75,1.2,20,2006-01-31,2026-01-31,0.43757580836365606,0.01846889365197213,0.0984531039134648,-0.015551631052421005,-0.2854087132292864,0.06471033572522689,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05905614682548155,239,0.2791062921156469
72,0.1,12,0.03,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.43680098084479413,0.018441209099895328,0.10010723731173078,-0.0155712108531239,-0.30663973198627514,0.06013965959480012,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05908383137755835,122,0.3016301816119451
72,0.1,10,0.03,0.5,0.3,0.25,0.75,1.2,20,2006-01-31,2026-01-31,0.4348875386445299,0.01837278111695495,0.10445558621148615,-0.015578093446821494,-0.3048946607563737,0.06025943869064907,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05915225936049873,110,0.3100628701707762
72,0.1,5,0.08,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.43908487399199037,0.018522771851048114,0.09467924710622387,-0.015602449260021403,-0.3224143630353238,0.05745020686010429,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05900226862640556,83,0.286100786041683
36,0.1,10,0.1,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.43807372779456943,0.018486676813288527,0.09692287649138874,-0.015613684214643863,-0.30479923832249667,0.0606519783810236,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05903836366416515,68,0.2868121622570464
48,0.15,10,0.08,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.43203675881711545,0.018270671443155972,0.11075082835087896,-0.015614588013420519,-0.3225380468086575,0.05664656192946709,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.059254369034297705,78,0.3340202121848889
48,0.25,10,0.03,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.4379579020225901,0.018482540624998878,0.09712479755162148,-0.015623809915223745,-0.2889170228308586,0.06397179523692917,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0590424998524548,111,0.2772537207865423
48,0.15,12,0.0,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.434738455627516,0.01836744601398599,0.10398571627280388,-0.01569979074559671,-0.3095726150551322,0.05933162405439158,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05915759446346769,239,0.31454840144864177
60,0.1,10,0.08,0.5,0.3,0.2,0.8,1.2,20,2006-01-31,2026-01-31,0.43446195844277247,0.018357549858446065,0.10444321866142788,-0.01572577102280085,-0.30553733502560354,0.060082836871335976,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05916749061900761,80,0.3095015047910447
48,0.2,10,0.05,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.4381668868814217,0.018490003334940885,0.09601547838449291,-0.015726596278699462,-0.2947182463159741,0.06273789819961582,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05903503714251279,97,0.27199645082458435
72,0.1,12,0.08,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.43752607556588363,0.01846711712695548,0.0974255458684256,-0.015733890525126734,-0.3058696008525176,0.0603757845679468,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0590579233504982,80,0.287946852854871
48,0.2,10,0.1,0.5,0.3,0.15,0.75,1.2,20,2006-01-31,2026-01-31,0.43805602413880984,0.018486044628584386,0.09609270858484041,-0.015755153473262132,-0.3144444828138291,0.0587895340479842,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05903899584886929,67,0.27783780800420516
60,0.1,12,0.1,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.4356987713217928,0.01840180276655823,0.10091710542293848,-0.01583673279910089,-0.3098060474516763,0.05939781653044895,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05912323771089545,71,0.30740500448571306
36,0.2,5,0.1,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.44073642386114686,0.018581675715233947,0.08948078883935641,-0.015850601041440867,-0.3106109193105151,0.059822995780318994,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05894336476221973,73,0.2630350917482206
84,0.1,10,0.03,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.43152566731512243,0.01825234468617576,0.11024789808728643,-0.0158520510970701,-0.3173250374753154,0.05751939661425425,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05927269579127792,115,0.3315090623490963
60,0.15,10,0.03,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.43152566731512243,0.01825234468617576,0.11024789808728643,-0.0158520510970701,-0.3173250374753154,0.05751939661425425,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05927269579127792,115,0.3315090623490963
84,0.15,7,0.08,0.5,0.3,0.2,0.85,1.2,20,2006-01-31,2026-01-31,0.4378351702852519,0.01847815747646875,0.09596095839975387,-0.015858975867993785,-0.3026912016913128,0.061046232507652926,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05904688300098493,82,0.27997408694750103
48,0.25,10,0.03,0.5,0.3,0.15,0.85,1.2,20,2006-01-31,2026-01-31,0.4360849335705226,0.018415612156053696,0.09985044448307437,-0.01586760932461221,-0.2891993474663702,0.06367791738601751,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05910942832139998,115,0.28853718051296146
60,0.1,12,0.05,0.5,0.3,0.15,0.8,1.2,20,2006-01-31,2026-01-31,0.43562538623956004,0.018399178073969846,0.10080369596339336,-0.015880587618647326,-0.3022552736875296,0.06087297617506866,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.05912586240348383,94,0.3036247940941826
60,0.2,5,0.0,0.5,0.3,0.25,0.85,1.2,20,2006-01-31,2026-01-31,0.4391546331126712,0.018525261164731077,0.09271823576422952,-0.01590559638148199,-0.29675763150755186,0.06242555943926803,3.396862327993081,0.07752504047745368,0.2757623533875921,0.20860367548648143,-0.7075419839491413,-0.0589997793127226,239,0.275739608385366
